uavsar_path,flood_mask_path
milton/tiles/fp6/uavsar/tile_00153.tif,milton/tiles/fp6/masks/tile_00153.tif
2025_Tile_Data/UAVSAR/tile_19_59.tif,2025_Tile_Data/flood_change_mask_tiles/tile_19_59.tif
milton/tiles/fp2/uavsar/tile_00082.tif,milton/tiles/fp2/masks/tile_00082.tif
milton/tiles/fp5/uavsar/tile_00009.tif,milton/tiles/fp5/masks/tile_00009.tif
2025_Tile_Data/UAVSAR/tile_40_43.tif,2025_Tile_Data/flood_change_mask_tiles/tile_40_43.tif
2025_Tile_Data/UAVSAR/tile_15_55.tif,2025_Tile_Data/flood_change_mask_tiles/tile_15_55.tif
milton/tiles/fp6/uavsar/tile_00141.tif,milton/tiles/fp6/masks/tile_00141.tif
milton/tiles/fp6/uavsar/tile_00041.tif,milton/tiles/fp6/masks/tile_00041.tif
2025_Tile_Data/UAVSAR/tile_45_30.tif,2025_Tile_Data/flood_change_mask_tiles/tile_45_30.tif
milton/tiles/fp1/uavsar/tile_00148.tif,milton/tiles/fp1/masks/tile_00148.tif
milton/tiles/fp6/uavsar/tile_00159.tif,milton/tiles/fp6/masks/tile_00159.tif
2025_Tile_Data/UAVSAR/tile_36_23.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_23.tif
milton/tiles/fp6/uavsar/tile_00115.tif,milton/tiles/fp6/masks/tile_00115.tif
milton/tiles/fp1/uavsar/tile_00068.tif,milton/tiles/fp1/masks/tile_00068.tif
milton/tiles/fp2/uavsar/tile_00062.tif,milton/tiles/fp2/masks/tile_00062.tif
2025_Tile_Data/UAVSAR/tile_17_52.tif,2025_Tile_Data/flood_change_mask_tiles/tile_17_52.tif
milton/tiles/fp3/uavsar/tile_00091.tif,milton/tiles/fp3/masks/tile_00091.tif
2025_Tile_Data/UAVSAR/tile_36_57.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_57.tif
milton/tiles/fp6/uavsar/tile_00121.tif,milton/tiles/fp6/masks/tile_00121.tif
2025_Tile_Data/UAVSAR/tile_46_33.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_33.tif
milton/tiles/fp5/uavsar/tile_00004.tif,milton/tiles/fp5/masks/tile_00004.tif
2025_Tile_Data/UAVSAR/tile_32_71.tif,2025_Tile_Data/flood_change_mask_tiles/tile_32_71.tif
milton/tiles/fp1/uavsar/tile_00156.tif,milton/tiles/fp1/masks/tile_00156.tif
2025_Tile_Data/UAVSAR/tile_39_39.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_39.tif
milton/tiles/fp4/uavsar/tile_00011.tif,milton/tiles/fp4/masks/tile_00011.tif
2025_Tile_Data/UAVSAR/tile_38_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_31.tif
2025_Tile_Data/UAVSAR/tile_27_25.tif,2025_Tile_Data/flood_change_mask_tiles/tile_27_25.tif
2025_Tile_Data/UAVSAR/tile_31_32.tif,2025_Tile_Data/flood_change_mask_tiles/tile_31_32.tif
milton/tiles/fp2/uavsar/tile_00004.tif,milton/tiles/fp2/masks/tile_00004.tif
milton/tiles/fp5/uavsar/tile_00046.tif,milton/tiles/fp5/masks/tile_00046.tif
2025_Tile_Data/UAVSAR/tile_15_58.tif,2025_Tile_Data/flood_change_mask_tiles/tile_15_58.tif
milton/tiles/fp6/uavsar/tile_00001.tif,milton/tiles/fp6/masks/tile_00001.tif
2025_Tile_Data/UAVSAR/tile_37_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_27.tif
milton/tiles/fp1/uavsar/tile_00001.tif,milton/tiles/fp1/masks/tile_00001.tif
milton/tiles/fp5/uavsar/tile_00029.tif,milton/tiles/fp5/masks/tile_00029.tif
milton/tiles/fp2/uavsar/tile_00087.tif,milton/tiles/fp2/masks/tile_00087.tif
