uavsar_path,flood_mask_path,valid_pixel_fraction,assumed_flood_fraction,label_type,height,width
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00000.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00000.tif,0.7691802978515625,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00001.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00001.tif,0.77679443359375,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00002.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00002.tif,0.7906036376953125,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00003.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00003.tif,0.8076324462890625,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00004.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00004.tif,0.813018798828125,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00005.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00005.tif,0.8226776123046875,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00006.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00006.tif,0.8331756591796875,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00007.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00007.tif,0.8527679443359375,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00008.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00008.tif,0.864532470703125,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00009.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00009.tif,0.8755340576171875,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00010.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00010.tif,0.8862152099609375,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00011.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00011.tif,0.89581298828125,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00012.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00012.tif,0.900909423828125,0.0,assumed_negative_drought,256,256
/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/tiles/drought_SMAPdr_27006_12116/tile_00013.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/drought_augmentation/generated_masks/drought_SMAPdr_27006_12116/tile_00013.tif,0.904144287109375,0.0,assumed_negative_drought,256,256
