uavsar_path,flood_mask_path
milton/tiles/fp1/uavsar/tile_00055.tif,milton/tiles/fp1/masks/tile_00055.tif
2025_Tile_Data/UAVSAR/tile_37_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_46.tif
2025_Tile_Data/UAVSAR/tile_36_56.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_56.tif
2025_Tile_Data/UAVSAR/tile_38_34.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_34.tif
milton/tiles/fp3/uavsar/tile_00061.tif,milton/tiles/fp3/masks/tile_00061.tif
milton/tiles/fp2/uavsar/tile_00082.tif,milton/tiles/fp2/masks/tile_00082.tif
2025_Tile_Data/UAVSAR/tile_35_30.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_30.tif
2025_Tile_Data/UAVSAR/tile_29_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_29_31.tif
milton/tiles/fp1/uavsar/tile_00062.tif,milton/tiles/fp1/masks/tile_00062.tif
milton/tiles/fp2/uavsar/tile_00038.tif,milton/tiles/fp2/masks/tile_00038.tif
milton/tiles/fp7/uavsar/tile_00018.tif,milton/tiles/fp7/masks/tile_00018.tif
milton/tiles/fp7/uavsar/tile_00020.tif,milton/tiles/fp7/masks/tile_00020.tif
milton/tiles/fp2/uavsar/tile_00130.tif,milton/tiles/fp2/masks/tile_00130.tif
2025_Tile_Data/UAVSAR/tile_39_32.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_32.tif
2025_Tile_Data/UAVSAR/tile_34_45.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_45.tif
milton/tiles/fp6/uavsar/tile_00021.tif,milton/tiles/fp6/masks/tile_00021.tif
milton/tiles/fp6/uavsar/tile_00154.tif,milton/tiles/fp6/masks/tile_00154.tif
milton/tiles/fp3/uavsar/tile_00075.tif,milton/tiles/fp3/masks/tile_00075.tif
milton/tiles/fp7/uavsar/tile_00031.tif,milton/tiles/fp7/masks/tile_00031.tif
2025_Tile_Data/UAVSAR/tile_42_32.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_32.tif
2025_Tile_Data/UAVSAR/tile_37_34.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_34.tif
2025_Tile_Data/UAVSAR/tile_26_54.tif,2025_Tile_Data/flood_change_mask_tiles/tile_26_54.tif
milton/tiles/fp1/uavsar/tile_00145.tif,milton/tiles/fp1/masks/tile_00145.tif
2025_Tile_Data/UAVSAR/tile_33_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_33_22.tif
2025_Tile_Data/UAVSAR/tile_48_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_48_31.tif
milton/tiles/fp1/uavsar/tile_00059.tif,milton/tiles/fp1/masks/tile_00059.tif
2025_Tile_Data/UAVSAR/tile_42_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_48.tif
milton/tiles/fp1/uavsar/tile_00074.tif,milton/tiles/fp1/masks/tile_00074.tif
milton/tiles/fp3/uavsar/tile_00025.tif,milton/tiles/fp3/masks/tile_00025.tif
milton/tiles/fp6/uavsar/tile_00040.tif,milton/tiles/fp6/masks/tile_00040.tif
2025_Tile_Data/UAVSAR/tile_29_18.tif,2025_Tile_Data/flood_change_mask_tiles/tile_29_18.tif
milton/tiles/fp1/uavsar/tile_00135.tif,milton/tiles/fp1/masks/tile_00135.tif
milton/tiles/fp6/uavsar/tile_00159.tif,milton/tiles/fp6/masks/tile_00159.tif
milton/tiles/fp6/uavsar/tile_00161.tif,milton/tiles/fp6/masks/tile_00161.tif
milton/tiles/fp3/uavsar/tile_00023.tif,milton/tiles/fp3/masks/tile_00023.tif
milton/tiles/fp6/uavsar/tile_00130.tif,milton/tiles/fp6/masks/tile_00130.tif
milton/tiles/fp4/uavsar/tile_00026.tif,milton/tiles/fp4/masks/tile_00026.tif
2025_Tile_Data/UAVSAR/tile_31_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_31_22.tif
2025_Tile_Data/UAVSAR/tile_17_53.tif,2025_Tile_Data/flood_change_mask_tiles/tile_17_53.tif
2025_Tile_Data/UAVSAR/tile_37_21.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_21.tif
2025_Tile_Data/UAVSAR/tile_36_58.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_58.tif
2025_Tile_Data/UAVSAR/tile_28_26.tif,2025_Tile_Data/flood_change_mask_tiles/tile_28_26.tif
milton/tiles/fp7/uavsar/tile_00004.tif,milton/tiles/fp7/masks/tile_00004.tif
milton/tiles/fp5/uavsar/tile_00000.tif,milton/tiles/fp5/masks/tile_00000.tif
milton/tiles/fp1/uavsar/tile_00010.tif,milton/tiles/fp1/masks/tile_00010.tif
2025_Tile_Data/UAVSAR/tile_34_30.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_30.tif
2025_Tile_Data/UAVSAR/tile_40_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_40_48.tif
milton/tiles/fp4/uavsar/tile_00007.tif,milton/tiles/fp4/masks/tile_00007.tif
2025_Tile_Data/UAVSAR/tile_43_30.tif,2025_Tile_Data/flood_change_mask_tiles/tile_43_30.tif
2025_Tile_Data/UAVSAR/tile_27_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_27_22.tif
2025_Tile_Data/UAVSAR/tile_28_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_28_46.tif
milton/tiles/fp2/uavsar/tile_00133.tif,milton/tiles/fp2/masks/tile_00133.tif
milton/tiles/fp3/uavsar/tile_00012.tif,milton/tiles/fp3/masks/tile_00012.tif
2025_Tile_Data/UAVSAR/tile_35_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_31.tif
milton/tiles/fp6/uavsar/tile_00096.tif,milton/tiles/fp6/masks/tile_00096.tif
2025_Tile_Data/UAVSAR/tile_42_43.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_43.tif
2025_Tile_Data/UAVSAR/tile_39_36.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_36.tif
milton/tiles/fp5/uavsar/tile_00031.tif,milton/tiles/fp5/masks/tile_00031.tif
2025_Tile_Data/UAVSAR/tile_33_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_33_31.tif
2025_Tile_Data/UAVSAR/tile_34_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_22.tif
milton/tiles/fp1/uavsar/tile_00100.tif,milton/tiles/fp1/masks/tile_00100.tif
milton/tiles/fp1/uavsar/tile_00022.tif,milton/tiles/fp1/masks/tile_00022.tif
milton/tiles/fp6/uavsar/tile_00087.tif,milton/tiles/fp6/masks/tile_00087.tif
